time,FLOW
2018-10-03,4.00E-04
2018-10-04,3.00E-04
2018-10-05,2.00E-04
2018-10-06,1.00E-04
2018-10-07,1.00E-04
2018-10-08,1.00E-04
2018-10-09,0
2018-10-10,0.0017
2018-10-11,0.0137
2018-10-12,0.0096
2018-10-13,-0.3058
2018-10-14,0.0047
2018-10-15,0.0033
2018-10-16,0.0023
2018-10-17,0.0016
2018-10-18,0.0011
2018-10-19,8.00E-04
2018-10-20,6.00E-04
2018-10-21,4.00E-04
2018-10-22,3.00E-04
2018-10-23,2.00E-04
2018-10-24,1.00E-04
2018-10-25,1.00E-04
2018-10-26,0.0053
2018-10-27,0.0037
2018-10-28,0.0026
2018-10-29,0.0018
2018-10-30,0.0013
