"","time","Q_BVR_m3pd"
"752",2017-07-27,0.0658824417772484
"753",2017-07-28,0.0461177092440739
"754",2017-07-29,0.0322823964708517
"755",2017-07-30,0.0225976775295962
"756",2017-07-31,0.0158183742707173
"757",2017-08-01,0.0110728619895021
"758",2017-08-02,0.0077510033926515
"759",2017-08-03,0.00542570237485605
"760",2017-08-04,0.00379799166239923
"761",2017-08-05,0.00265859416367946
"762",2017-08-06,0.00186101591457563
"763",2017-08-07,182.342652253836
"764",2017-08-08,127.639856577685
"765",2017-08-09,89.3478996043794
"766",2017-08-10,62.5435297230656
"767",2017-08-11,43.7804708061459
"768",2017-08-12,30.6463295643021
"769",2017-08-13,21.4524306950115
"770",2017-08-14,15.0167014865081
"771",2017-08-15,10.5116910405556
"772",2017-08-16,7.35818372838895
"773",2017-08-17,5.15072860987226
"774",2017-08-18,3.60551002691058
"775",2017-08-19,2.52385701883741
"776",2017-08-20,1.76669991318619
