"dateTime","SPFH2m_110_HTGL","SPFH2m_110_HTGL.1","SPFH2m_110_HTGL.2","SPFH2m_110_HTGL.3"
2020-10-11 05:00:00,0.0129699995741248,0.0127731999382377,0.0129027999937534,0.0132131995633245
2020-10-11 06:00:00,0.0129845002666116,0.0127360997721553,0.0129020996391773,0.0131561001762748
2020-10-11 07:00:00,0.0129659995436668,0.0127167999744415,0.0128704002127051,0.0131291998550296
2020-10-11 08:00:00,0.0129477996379137,0.0126978000625968,0.0128381997346878,0.0131018003448844
2020-10-11 09:00:00,0.0129297999665141,0.012678200379014,0.0128065999597311,0.0130749996751547
2020-10-11 10:00:00,0.012890599668026,0.012601800262928,0.0127534000203013,0.0129797998815775
2020-10-11 11:00:00,0.0128514999523759,0.0125259002670646,0.0127002997323871,0.0128846997395158
2020-10-11 12:00:00,0.0128127001225948,0.0124495001509786,0.0126470997929573,0.0127899004146457
2020-10-11 13:00:00,0.0129901003092527,0.0126817002892494,0.0127756996080279,0.0130145000293851
2020-10-11 14:00:00,0.0131678003817797,0.0129134003072977,0.0129041997715831,0.0132394004613161
2020-10-11 15:00:00,0.0133453998714685,0.013145400211215,0.0130329998210073,0.0134642003104091
2020-10-11 16:00:00,0.0134078003466129,0.0132186003029346,0.0131122004240751,0.0135522000491619
2020-10-11 17:00:00,0.0134696997702122,0.0132921002805233,0.0131913004443049,0.0136396996676922
2020-10-11 18:00:00,0.0135321002453566,0.0133653003722429,0.0132705001160502,0.0137277003377676
2020-10-11 19:00:00,0.0138309998437762,0.0136353997513652,0.0135898003354669,0.014011399820447
2020-10-11 20:00:00,0.0141299003735185,0.0139050995931029,0.0139087000861764,0.0142954997718334
2020-10-11 21:00:00,0.0144287999719381,0.0141751999035478,0.0142275998368859,0.0145795997232199
2020-10-11 22:00:00,0.0143157998099923,0.0140161998569965,0.0141006000339985,0.0143985999748111
2020-10-11 23:00:00,0.0142024997621775,0.0138568999245763,0.0139741003513336,0.0142181003466249
2020-10-12 00:00:00,0.0140896001830697,0.0136980004608631,0.0138472001999617,0.0140372002497315
2020-10-12 01:00:00,0.0139747001230717,0.013535900041461,0.0137082999572158,0.0138470996171236
2020-10-12 02:00:00,0.0138595998287201,0.0133736003190279,0.0135692004114389,0.0136572001501918
